variable1,variable2
1.5797,1.087
5.9345,0.77846
2.9959,0.92741
0.92029,0.29872
0.19111,0.96562
0.60586,0.74121
1.2235,2.4336
3.8619,4.7697
2.2455,0.99471
0.52901,0.2124
0.33703,0.63063
0.42228,0.4185
0.17882,0.1651
1.8861,0.44515
1.2546,6.4371
0.28685,0.66893
0.79313,2.4562
0.38082,0.3057
0.23943,0.078067
0.90543,0.78931
5.5636,3.4474
1.0198,1.3012
2.1452,1.0687
3.4557,5.2868
1.7452,1.2067
0.28399,0.54887
0.85137,0.51923
0.2876,0.20543
2.8855,1.9598
0.72335,4.9201
2.1308,1.8596
3.4405,0.70096
4.6468,1.0428
0.37198,0.24527
1.6966,2.8764
1.0467,0.26124
0.82653,2.507
0.59954,0.82547
0.13517,0.43992
0.41578,0.39128
4.5417,0.81802
0.42535,0.48498
1.2632,0.85697
3.9599,0.90122
0.44761,1.7669
1.5176,4.8125
0.46871,0.24281
2.4666,1.9655
0.22215,0.73811
2.0559,5.1502
2.8379,6.0971
0.97136,1.1199
0.16141,1.7283
4.3235,3.2671
1.7967,0.75909
1.8528,1.0026
2.5679,2.0063
0.51454,0.14559
1.448,0.7873
0.46901,0.18441
3.7706,4.8378
0.5331,1.0859
4.6308,5.7414
0.7653,0.40065
0.96952,0.26622
1.1815,0.43943
5.2378,7.3496
1.8692,8.2506
0.74151,0.45787
4.1256,3.5138
0.70135,0.79767
1.1191,0.75126
0.50784,0.37631
2.6181,0.73915
0.73345,0.22901
1.7717,1.7825
1.1081,0.2015
0.28127,0.38379
1.0123,0.42153
0.90965,0.95151
0.46567,0.12113
0.11617,0.6842
0.39873,0.26781
2.3458,0.86017
3.7729,3.2657
1.7695,0.4954
0.90864,0.80976
0.59871,0.26489
0.39739,0.49455
1.4486,2.06
1.5556,1.4503
1.313,0.95859
0.75626,0.97234
0.78003,0.47455
0.88404,0.8552
1.4201,2.9477
1.0544,0.42354
5.271,9.1751
2.4519,4.4276
0.62269,0.4598
0.13332,0.45912
0.0935,0.12635
0.97812,1.6605
1.5305,0.62449
0.76064,1.5178
3.7477,5.1612
5.0055,4.397
1.3304,4.3055
3.7296,1.0238
5.206,3.494
2.7078,0.6813
0.52091,1.9164
0.60845,0.56006
0.48982,1.5287
5.3917,2.9131
3.3518,0.81717
1.3356,1.044
0.20441,2.2478
5.0955,6.1492
1.0966,1.9031
0.4648,1.0373
0.71882,1.1084
2.6543,2.0009
1.0019,1.9063
1.9365,3.4889
0.92414,0.93423
0.20618,0.41702
1.9216,4.9278
1.9613,0.19436
0.81709,0.20539
2.3452,0.80883
0.43102,0.24809
9.4519,2.8858
0.35481,0.36655
0.58307,0.94539
0.3721,1.6095
1.8255,0.58455
0.84722,0.27828
0.97745,1.9734
0.30124,0.76157
0.13021,1.0709
0.27484,0.73522
0.1681,0.34068
1.5784,2.4809
0.3406,1.2301
1.2186,1.4799
0.50724,0.28701
3.4466,1.0227
3.7416,2.0089
1.4102,1.882
1.7412,3.8722
0.15824,0.62275
4.0177,1.4204
0.64362,1.5703
1.7099,0.96794
0.80579,1.2868
2.5681,3.5905
1.1815,0.73831
0.86513,0.084866
0.44785,0.9234
1.0531,0.70169
1.3237,3.5126
0.8579,0.74543
1.6108,0.21212
0.2695,0.71446
2.2597,3.2566
0.37019,0.25484
0.17068,0.19636
0.88136,1.6956
7.2847,3.9963
7.2708,2.8735
1.1707,0.19429
1.5754,2.6018
0.96246,0.27669
0.2921,0.15323
1.1958,1.0983
1.6492,0.88897
1.6586,0.59429
0.76335,0.75913
0.86404,3.7659
0.39601,0.46772
0.46701,0.89137
0.86383,0.17695
0.53043,0.22337
0.42274,0.27569
1.0204,0.31321
1.4246,0.7599
0.71976,0.89311
0.27933,0.49016
0.72248,0.43397
0.56619,0.8193
2.0995,0.63359
1.3179,0.36365
1.2934,1.9022
0.84368,1.2458
1.598,1.2907
2.392,0.45328
1.5585,0.62921
0.58828,0.49326
0.68572,1.1597
0.19803,0.68387
0.72872,0.44624
0.32967,0.72544
0.33267,0.4978
0.42198,0.26052
1.7456,0.42391
1.2742,0.60943
5.4341,2.2148
1.7332,0.61042
2.2527,3.7124
0.69986,3.8203
0.91993,3.2436
0.74009,0.89703
0.79813,1.973
26.714,11.204
2.9295,0.81546
6.3215,4.1615
8.806,6.0785
0.33451,2.3836
1.3311,0.91171
0.37736,0.57804
5.7022,6.1043
2.36,8.2852
4.5646,1.1753
0.39014,0.21433
5.1375,6.6948
1.5912,1.4278
0.62611,0.79412
3.1549,1.8509
0.45105,0.54606
1.8163,3.333
0.34409,0.48296
1.0327,0.42647
0.99444,0.80594
3.2016,0.62286
1.3029,0.24328
0.2201,0.4244
0.38337,0.36353
0.35717,1.8205
1.6958,1.5958
0.61783,0.45395
1.4495,1.6569
1.0442,0.31884
0.4008,0.67774
0.88334,1.6744
0.70738,0.65671
0.72703,0.93198
0.63112,1.6913
2.3884,0.29765
1.4464,1.2771
6.9348,32.136
0.21232,0.54349
0.27976,0.53108
0.20524,0.39698
4.7701,1.9455
2.0032,2.1602
0.51761,0.34713
2.8406,1.1865
4.536,1.7312
4.9108,8.2353
0.89736,0.4423
1.6775,2.0027
1.9816,1.1986
2.1273,3.6519
1.2593,2.4998
0.3814,0.23597
4.1065,2.0723
0.47671,0.77072
0.58903,1.0402
0.87195,1.8621
1.2336,1.5893
0.51141,0.6292
0.92271,0.22137
0.52601,2.1825
8.2218,4.022
11.448,7.0285
0.19177,0.32535
0.23249,0.19026
0.72452,1.1193
1.1213,0.65848
2.9124,5.0134
1.3424,2.2415
0.19563,0.34337
3.0009,3.2141
0.6233,1.8308
1.2882,0.98414
0.4029,0.45857
1.1072,0.68732
0.76901,0.30227
1.4576,0.37614
1.8547,0.56326
4.5641,1.9303
0.5961,0.14179
0.56564,0.95084
0.54074,0.52879
2.6093,1.5545
11.479,27.593
0.49068,0.75923
0.51794,0.73095
2.8808,1.7632
0.43375,0.16544
1.2953,2.1741
17.56,33.279
1.1623,1.458
3.8931,0.48752
0.77244,1.2713
2.3782,0.42302
1.6783,0.71896
0.57962,1.679
3.1159,0.88403
0.79489,1.4193
0.48086,1.1326
0.27968,1.9861
2.4516,1.0316
0.57853,0.44948
10.866,6.4701
0.23131,0.49881
0.35647,0.24093
0.96666,1.1013
0.64148,0.29496
0.84326,0.71305
0.64112,0.9265
0.61531,0.53166
0.065031,0.33297
3.8814,3.0475
0.35717,0.50352
0.38806,0.62435
0.19838,0.83749
3.35,1.9002
0.78446,0.76606
1.1572,0.29971
1.839,1.8715
1.1045,1.0916
2.1815,5.8001
2.4005,1.1213
5.0208,5.3399
2.4161,2.4818
1.0964,3.6179
4.2041,1.2891
2.3735,2.5913
1.7703,1.699
1.0581,0.79532
1.8462,1.1902
1.6215,1.1508
0.24781,1.9686
5.4061,3.0107
2.8466,0.61212
1.5991,2.0376
1.1816,1.7841
1.8404,2.1128
3.6964,0.96805
4.2314,1.8006
0.3684,0.55525
2.1335,1.3765
0.93584,1.0814
1.4877,1.7529
0.75499,0.25602
0.92843,0.5498
1.1652,0.36689
0.25304,1.2359
0.87438,0.66043
0.78498,0.49025
1.551,4.6325
0.50156,1.0274
0.74477,0.31328
1.7161,1.2346
0.12907,0.196
3.6016,0.88403
1.5356,4.5103
0.38694,0.83538
2.038,2.1298
1.6479,0.44733
0.64532,0.3779
2.7296,0.90828
0.31448,0.33253
0.88335,2.6075
0.46713,0.7111
0.25731,1.161
0.27098,0.28371
0.36073,0.41297
3.5905,0.60675
0.51798,1.3119
0.45079,1.5616
1.4021,0.7003
0.10811,0.26248
3.129,1.8101
0.65471,1.3693
0.60632,0.86398
2.8469,6.5394
0.41474,1.4445
0.5308,0.53869
3.5965,5.7296
2.2009,0.79643
0.46249,0.31391
2.0288,2.2408
3.2494,0.72901
1.068,1.8937
0.43204,0.49773
2.4454,7.1672
1.0807,2.3337
0.5198,0.33858
0.64653,0.98721
2.8652,2.4263
0.72585,1.4165
2.4605,2.3415
0.3891,0.55964
4.3539,0.61791
1.784,2.4969
0.53268,0.27623
1.5323,1.9563
0.31019,2.5283
0.94064,0.5246
3.6669,2.9049
0.28112,0.48325
0.92027,1.1248
0.71513,2.34
1.8009,1.7858
0.55768,1.5524
0.68484,0.96945
1.1714,1.3035
0.048229,0.30665
0.34933,0.85508
2.1347,2.1355
0.95341,1.4722
0.14264,0.22692
0.63808,0.33797
2.4498,1.9627
0.73815,0.77537
0.53121,0.34498
3.5698,2.9533
1.1489,1.2435
1.5045,1.5929
8.0701,1.5975
1.8794,3.7108
1.7631,1.5234
1.4644,0.82207
1.5514,0.79843
0.53712,0.99715
0.61152,0.83684
1.468,0.88909
0.292,0.3636
0.66176,0.14248
0.74923,0.35727
1.8524,9.6977
5.0468,2.6632
2.2007,2.7394
0.35345,0.91166
0.47618,0.75437
0.34036,1.0585
13.532,1.7076
0.70821,1.7987
1.4676,0.55116
1.5139,0.66618
0.4505,0.8574
0.54046,0.34657
2.5815,7.6889
4.4887,5.5146
0.96938,1.8442
0.20991,0.43952
5.8458,19.12
0.66631,1.488
1.1889,1.5871
1.9322,1.88
0.65108,2.164
0.79222,1.2081
5.4685,1.7865
1.3109,2.3296
0.39215,0.38892
0.37649,0.4035
0.2696,0.45396
5.7551,2.471
3.3982,1.4032
0.52957,0.60126
0.60395,0.19101
0.092016,0.1773
1.0515,0.90871
1.722,1.9767
0.64965,1.0682
0.31251,0.14748
0.51076,0.38707
5.2727,1.4576
0.93817,0.85195
0.63623,0.46306
1.2884,0.24332
0.54727,1.0937
1.5874,2.8956
0.18145,0.6276
0.6977,2.3301
1.5634,2.1905
2.2362,3.0095
0.64886,1.064
1.4307,1.2505
2.9558,9.4936
4.3664,7.2297
1.3168,1.0603
1.9118,1.677
1.2058,0.44853
1.3808,0.58998
3.3795,3.116
0.33244,0.13958
1.3985,1.7041
1.258,2.0404
0.44591,0.24525
3.1125,2.4061
1.3547,1.2293
1.5585,0.26198
1.1277,1.7354
1.0415,0.24749
1.441,1.7249
0.22192,0.17671
2.2225,4.5829
2.914,7.1229
0.8184,4.6991
2.6738,0.37911
0.6327,0.077075
1.5484,0.33702
0.57007,1.0335
1.3643,3.5761
0.91015,0.96701
1.1141,0.52811
2.9561,4.1866
0.18551,0.19117
0.99939,0.50649
1.6782,0.79154
2.6064,0.23542
0.59127,0.18799
4.0057,0.84267
2.287,3.7027
0.72317,5.6566
0.43944,0.56273
2.1902,1.3103
0.68244,0.79909
0.71151,0.65561
3.3106,1.3928
0.24516,0.30042
0.416,0.81227
1.4634,0.64997
0.78933,0.20275
0.55725,0.46875
2.6712,0.86359
0.87865,1.0486
0.4017,0.94935
14.087,3.3089
4.913,2.0077
0.33234,0.54805
0.47594,0.99485
1.3205,0.52457
1.3409,21.779
1.0506,0.27998
0.46611,2.0435
0.35163,0.50162
0.29794,0.91642
1.3004,0.9794
0.62211,0.25734
1.5068,1.1509
1.1759,1.2543
0.94301,1.5
1.1955,0.26279
0.67403,1.2913
1.4555,1.3568
1.439,4.5779
0.1231,0.59006
0.65948,0.24745
0.43588,2.8148
0.79368,0.78172
0.65478,0.20039
0.8975,0.49801
7.6374,5.3478
0.85889,3.6412
2.3004,4.0686
2.8463,3.6683
0.55968,0.27577
1.5584,1.8251
2.4823,1.5245
0.63419,2.4021
1.1775,1.918
0.18658,0.53212
0.51739,0.42827
1.4468,0.60095
1.6748,1.932
0.62317,1.313
1.6644,5.7285
0.8291,2.2837
0.40594,1.0359
1.5659,0.96423
3.1173,1.0559
0.41395,0.22451
0.24795,0.17114
0.42424,0.53136
0.78745,0.76509
0.62898,0.656
1.227,0.8397
0.78788,2.9665
1.1085,5.0765
0.17381,0.14633
0.36858,1.1841
2.1423,4.2022
0.68318,0.45632
2.0976,2.335
1.8083,0.39336
0.69603,0.15691
1.1442,0.88975
1.4299,0.53551
0.34199,1.0811
0.83579,0.37052
0.80263,0.95213
0.95998,1.695
0.56916,0.16159
5.7959,4.878
0.52978,0.14063
2.3475,5.5584
2.4617,1.9905
12.518,9.1776
1.0062,1.3278
0.13348,0.40735
4.8678,3.0884
0.14293,0.5274
0.44327,0.61659
0.65446,1.1798
0.68854,0.53459
0.14661,0.7451
1.1519,1.2104
1.5279,3.5842
0.36103,2.0457
0.6158,1.3147
0.63222,0.50996
1.6686,0.76831
2.3478,0.96666
1.4224,0.89622
1.7149,2.2701
0.4,0.48343
0.46363,1.2679
0.26883,0.32915
0.50471,0.68042
3.197,0.38825
0.16965,1.1192
0.6196,1.3606
0.42032,0.344
0.99952,0.64399
1.7628,1.3691
5.3464,8.2063
2.438,4.0385
0.76378,2.3074
0.94556,2.0647
2.0828,3.5327
4.0209,2.6242
0.33204,0.19406
2.3103,1.4132
0.99707,0.734
0.70304,0.44306
0.33,1.0298
1.23,1.3837
6.9162,2.9438
6.1354,3.8202
0.94621,0.4511
0.16152,1.0278
0.54456,0.37887
0.32059,0.36892
3.5471,1.0737
5.1938,1.069
1.9731,0.61781
2.4542,3.2434
0.35055,1.2301
0.91205,1.0731
0.23942,0.48444
0.92248,1.9622
1.5103,1.7852
2.5518,1.5181
1.1106,1.0053
1.1292,0.76237
1.7623,1.5115
2.601,1.2578
2.982,10.008
3.524,5.6108
0.66659,1.089
1.1385,0.56659
0.23928,0.80627
0.59085,0.86887
0.63533,0.32967
1.0466,0.63868
0.40957,0.89708
0.25717,0.40206
0.53401,0.18394
1.7434,0.86517
0.16834,0.3911
0.23804,0.16005
0.7067,0.51619
2.8324,1.7206
1.6628,0.80209
0.94375,1.7146
6.7762,0.81911
1.4039,2.007
0.74263,0.74086
0.3138,0.81629
1.1834,3.4592
0.35871,0.39764
0.67072,0.63959
1.4641,2.6885
1.5322,3.9336
2.7711,0.66813
4.7802,2.1887
0.6855,0.83773
1.9046,0.70306
2.1979,0.62325
8.3253,1.8525
0.72123,0.35399
0.63587,1.1398
3.3533,1.577
1.112,1.6546
4.1932,11.51
2.4838,0.42761
0.63838,1.1877
1.0264,1.038
0.17758,0.31399
0.12329,0.027568
1.5413,0.43118
4.2999,15.42
0.15132,0.63519
2.7077,4.8463
2.6286,3.1337
0.92927,1.827
4.8022,0.84333
0.25372,0.11915
3.6663,3.0812
0.77266,4.1371
0.28901,0.78093
2.6135,2.1492
3.3321,0.93248
3.4428,3.1345
1.5221,1.7735
5.4284,1.384
0.17961,0.14348
0.53289,0.5189
1.9896,1.5755
2.4527,0.58002
0.6613,0.36493
5.5113,4.0682
0.39665,0.69229
0.30686,0.14607
1.5258,2.128
1.051,1.3182
0.61438,0.18512
2.415,6.7689
0.49603,0.39796
1.6994,3.9603
1.3423,0.94069
0.11231,0.13589
2.1325,4.5411
1.404,0.88069
8.1334,8.5029
0.45253,2.2321
0.39002,0.53641
0.78025,0.28259
1.7764,1.7822
0.63322,0.83752
4.7051,3.3049
2.3544,1.8245
0.42187,1.2274
2.1387,0.72818
2.0059,15.044
2.1119,0.46781
0.63246,0.12729
1.2947,0.64055
0.97992,2.2602
0.22876,0.42415
0.29515,0.31125
2.1406,1.364
2.9179,1.302
0.30708,0.25537
1.0883,0.74689
0.19957,0.23527
0.21086,0.14952
6.0685,3.0776
0.60184,0.39931
1.6877,0.53119
0.76868,0.92028
1.7717,5.1636
0.53501,1.007
3.2128,1.3075
1.3404,0.79219
0.29399,0.57839
0.36622,0.52248
2.0414,0.86918
0.31044,1.3436
1.4228,0.71158
0.98772,1.1279
1.2567,0.48791
0.23799,0.46864
1.49,1.9866
0.53945,0.82925
1.2675,1.64
2.4766,0.57684
2.1309,6.0788
0.96781,0.64653
2.3362,2.5889
0.5893,0.49534
1.4743,5.0872
6.9423,2.8199
0.50119,0.25554
0.74345,0.24754
0.23003,0.31735
1.6599,2.053
8.0111,8.0189
11.996,8.2472
1.4738,3.2684
1.9312,1.5742
0.47819,2.4152
0.30898,0.6495
17.297,4.5522
7.1028,8.1653
0.55003,1.4037
0.6671,0.37164
0.20581,0.56175
0.55547,0.26165
0.58881,0.38588
0.53099,0.60628
0.43895,0.49907
0.51427,0.28401
0.29745,0.88187
0.12481,1.1644
0.49102,0.49697
0.22549,0.14597
0.50755,0.88115
0.49617,0.75042
0.97786,3.2006
0.81983,0.82459
1.9905,1.1829
2.5185,3.7879
0.67475,2.4056
0.79392,0.65101
1.8515,0.96932
1.9583,1.9706
0.58781,0.9661
1.4289,1.6918
3.3563,1.8117
0.73874,0.56271
0.17667,0.35192
1.1834,1.1991
0.97466,1.2382
1.1968,0.78255
0.19487,0.36178
5.7667,1.007
0.33742,0.50194
2.568,3.2434
4.7269,1.8662
0.25931,0.41697
2.4465,0.74521
3.1852,0.9947
0.57379,3.8343
4.4603,11.954
1.146,1.443
0.45771,1.0898
0.65092,0.84216
3.495,5.0316
0.50629,0.51079
2.2346,4.4781
0.98138,0.37523
0.97532,0.4129
1.4964,1.4392
0.18321,0.17647
1.8757,1.5566
0.57591,3.0304
1.4008,1.4772
0.86776,0.52945
1.0898,0.35148
0.68532,0.89843
1.3506,0.92912
0.34399,0.26846
0.69597,0.20412
0.06375,0.27003
1.0298,0.77062
1.0164,0.61587
1.4896,0.6657
0.77367,2.9307
1.3498,2.4021
2.1546,2.8059
1.9639,2.958
2.3086,1.9785
0.42153,2.986
0.44475,1.6753
1.3727,1.922
1.3859,6.0236
4.2677,4.4704
1.0743,1.6763
0.6396,0.30887
2.9536,0.27853
1.8182,1.3033
0.79794,0.6125
1.4294,0.78933
0.19474,0.38448
1.1394,1.7977
1.6985,2.7662
1.6579,0.78528
1.4288,0.47238
0.19301,0.16548
0.11337,0.56473
0.57858,0.4257
0.26824,0.66175
1.2659,1.3471
2.5542,1.5929
0.31207,1.1535
6.1496,3.7034
2.1415,0.91071
0.42213,5.2323
0.55162,0.34159
4.4173,2.0523
0.10534,0.33555
0.7525,0.29937
3.0873,2.134
1.5064,1.5186
1.2294,1.2583
1.0314,3.41
2.7649,0.89293
0.555,0.57036
0.65848,0.86252
1.1478,1.0635
0.59939,0.85607
2.2172,1.8807
0.78632,4.084
2.3663,1.3193
0.52577,1.7374
2.8462,0.89297
0.95161,0.18554
2.982,3.1628
0.064729,0.19047
0.12129,0.47745
0.18947,0.53328
4.3095,4.5194
2.855,1.9044
0.40722,0.43531
1.6081,1.4146
3.7203,2.085
0.7921,0.40864
0.56438,0.61113
1.4943,1.6458
2.8357,2.8185
0.69545,1.7012
1.9841,0.39764
0.71161,0.57423
12.035,1.2864
1.1577,1.7109
1.2,0.15932
1.4517,1.0289
0.66747,0.36683
1.4338,0.57643
3.12,2.6267
3.2543,2.4824
0.5441,1.376
0.81585,0.18771
0.59967,1.0022
0.60652,1.0654
0.19145,0.29846
1.3206,0.85714
0.54948,0.35859
0.36928,0.35166
1.9055,1.2659
0.35455,0.26411
7.0808,3.6709
0.57814,1.454
1.8261,2.1935
0.2595,0.25463
1.172,1.0093
0.29985,0.21839
0.62629,0.74986
2.0192,3.3978
0.5912,1.8544
2.4223,0.75776
0.7381,2.4444
0.42851,0.51626
0.4596,0.30062
0.47634,0.99028
0.59269,0.99247
1.5201,0.47859
1.1334,1.0294
3.3565,2.6278
13.439,16.328
0.078935,0.10126
0.39894,1.1358
0.81295,1.157
1.0438,0.5847
1.2769,1.2146
1.6402,1.251
3.999,0.59932
2.2676,8.8486
2.7737,6.637
1.8383,0.7031
0.32543,0.57931
0.15394,1.189
0.2764,0.28742
0.17865,0.50932
2.2211,0.84014
0.78988,0.79524
0.11029,0.21541
0.51801,0.25877
0.73204,2.243
3.4164,1.8252
1.0565,0.43123
0.22967,0.10069
2.0461,4.3851
0.54374,0.53328
0.72445,0.44987
0.78623,1.7102
0.90931,0.31456
1.7213,12.086
9.0925,1.7133
3.1398,0.86691
5.5068,0.78228
0.074243,0.40218
0.63329,1.1123
0.57409,0.79491
0.5069,0.45055
1.135,1.4549
0.77712,1.027
0.14801,0.18925
5.413,1.9028
0.49789,0.72207
3.2065,0.56446
0.40791,0.20847
0.49243,2.0945
0.16804,0.19897
0.54797,0.88662
0.70141,0.39496
0.86095,3.1778
1.2283,0.77057
0.34052,0.5341
0.74567,1.5212
2.0599,0.32688
0.56412,0.26632
1.1278,0.95664
0.94939,1.097
0.39988,1.3106
1.7927,8.5308
2.3618,4.2908
1.6244,0.72403
1.4901,0.6389
1.776,0.37911
2.0021,0.69381
9.4431,4.2074
1.5654,0.6412
1.105,2.9976
1.0517,3.5178
0.83846,2.6184
0.25826,0.89035
2.5648,2.1135
0.93184,0.49676
1.2828,0.35278
0.20061,0.71906
1.4735,2.8892
0.38371,1.2536
1.8009,3.149
1.3735,1.617
0.50852,1.3999
2.1306,0.8805
0.58852,0.35926
4.1861,7.7725
0.59395,0.8795
6.8217,4.3652
1.2046,0.58435
0.50686,0.5367
1.1158,3.0615
0.56221,0.73808
0.41162,0.81219
0.61038,2.0043
3.9973,0.99133
0.14941,0.05259
0.31196,0.45429
0.35209,0.61303
6.9074,1.2832
0.61567,0.51036
0.51504,0.73351
4.2939,4.4681
1.5559,0.50782
0.87842,1.1282
0.16363,0.40789
0.17769,1.0182
1.0644,0.6179
1.1056,0.96014
0.77834,1.1643
2.2146,4.7044
1.2455,0.34095
1.5378,5.4246
0.58427,0.34187
8.9703,3.483
0.53581,0.84145
0.7976,0.77758
1.3559,0.29105
3.5943,1.5714
0.74575,0.31801
1.4269,0.51558
0.38602,0.45011
1.6111,1.8161
4.9563,1.6835
1.0707,0.64645
4.2474,5.4442
0.86351,0.96723
0.92494,0.64589
0.58959,1.3796
0.223,0.6836
0.98767,6.1795
3.3776,26.683
5.9314,2.6909
0.39962,0.11815
1.6277,0.62737
0.41737,0.70652
4.1066,3.8907
0.46174,1.6607
0.72096,0.65356
0.52425,2.006
0.28176,0.59691
1.4176,0.95819
0.16868,0.04718
3.5783,1.3454
0.92863,0.85476
0.78231,3.0268
1.7813,0.89845
1.321,1.1738
1.2406,1.2039
0.20244,0.24302
1.2894,0.4661
0.20348,0.7083
2.542,6.1513
0.53649,0.36416
0.31825,0.14094
0.56197,0.21034
6.3699,4.3506
1.0112,0.53269
0.24638,0.34628
0.24478,0.36066
0.71627,0.7024
0.49172,1.3012
1.9057,0.92809
0.3012,0.93301
0.44435,2.5246
4.1412,3.761
1.0393,1.996
2.4471,2.1884
1.5277,1.7247
2.2323,3.2602
1.9636,1.4032
4.4327,1.1131
2.1969,2.6118
1.02,4.2782
1.0316,0.59704
0.46075,0.4463
1.4806,2.1451
2.835,1.0615
6.9458,4.9002
1.4768,3.5892
0.62535,0.63527
2.3358,2.3867
0.42171,1.597
1.365,2.3664
2.4786,8.0092
1.9209,1.5244
0.47293,0.41703
0.2448,0.15662
0.461,0.63911
1.2752,0.79331
0.59584,2.2264
0.98899,1.0299
0.30195,0.34589
8.0102,5.3093
5.1078,3.6168
0.36261,1.1312
1.2934,1.6326
0.39146,0.45868
0.38067,0.7095
1.0612,0.19629
4.972,5.5206
1.3338,0.75186
0.12442,0.15278
1.0794,1.0828
0.45606,1.1964
1.508,1.7402
1.8783,2.2483
0.21147,0.47959
2.3697,1.0287
1.0592,1.1131
0.73504,1.2998
0.2055,0.59772
0.80955,3.0561
0.61096,0.47801
4.8928,2.4705
0.2105,0.19951
0.29642,0.099574
4.8458,0.97899
2.269,2.2428
1.7375,1.6337
0.24807,0.22701
0.65542,0.61921
0.12344,0.38275
3.4979,2.5005
0.2141,0.44952
0.61644,0.77492
0.8475,2.4873
0.50798,1.6564
2.4058,0.60991
0.81096,0.55193
0.47564,1.0155
3.7224,3.1997
0.42954,0.14381
4.3745,9.686
3.5816,3.6964
0.2127,0.73437
3.5571,1.2661
1.3999,1.5569
1.9439,0.68551
3.2584,1.6383
0.48629,0.51218
3.0655,3.4487
0.29877,0.40749
1.9493,1.6156
2.6106,2.0335
3.4127,0.92364
0.75757,1.2526
4.1453,2.5856
1.1007,1.927
0.38347,0.56785
0.29477,1.3913
6.8803,12.589
0.52776,2.5145
1.5155,0.63861
1.0593,3.5609
1.2895,1.3805
1.5457,1.7403
0.62183,0.69495
11.031,1.0263
6.2126,2.896
0.72058,1.2233
2.3232,0.72747
1.4701,2.2464
1.8706,2.0325
1.3306,1.3107
0.81107,1.0575
1.0962,1.9937
2.4338,1.432
0.91768,0.69702
4.3761,1.2568
0.27795,0.15863
0.71382,0.96429
0.77611,0.43157
0.49801,1.2812
7.103,1.2904
0.77976,0.58362
3.0114,2.2076
2.1295,4.2842
1.506,1.4469
1.4447,1.514
0.15905,1.9652
1.3311,0.55474
5.042,4.2602
1.3327,2.3799
2.2213,1.0625
2.4395,6.4645
0.32082,0.65109
0.66277,0.37754
0.35497,0.39659
0.9153,0.31479
0.14892,0.61128
0.22594,0.677
0.52841,0.76489
0.30195,0.13846
0.34932,0.46736
8.8993,6.4462
0.66038,0.82188
0.96364,5.2357
1.2846,0.66901
1.6005,1.5562
0.61661,0.27565
1.0097,0.18881
2.5848,0.93332
0.94924,0.31611
2.2992,1.3814
0.6471,0.44888
1.8633,1.0417
0.94021,1.3602
0.30886,0.26193
0.98444,0.20885
0.52305,1.2191
1.153,0.67773
0.84933,0.15879
0.48959,0.18492
1.0221,0.22248
4.0388,2.09
0.23335,0.88583
0.42727,1.488
0.11712,0.098206
0.23231,0.73677
0.97178,0.45663
0.25292,0.68163
3.2259,1.0315
1.1514,1.7982
4.0272,0.8433
2.4479,2.4205
0.80673,0.43371
0.82902,2.3342
4.3713,4.7594
0.25698,1.3531
0.57799,2.7552
0.82947,0.79762
0.51023,0.89564
0.4041,1.3971
0.64642,0.45291
2.2529,1.4914
1.0035,1.051
0.5568,0.17006
0.74307,1.2807
0.60224,0.50606
8.4162,4.2269
1.3462,0.91373
1.595,0.57857
1.5333,2.0453
4.7666,6.249
1.9412,0.72897
1.2093,0.89425
0.57192,1.4596
2.573,1.6524
2.4342,0.53411
1.0975,0.84429
2.4447,1.4202
0.68053,2.2976
1.6857,0.74541
1.6603,0.30529
1.062,4.672
0.72598,0.85364
2.1312,4.2309
1.4766,1.5642
5.2713,3.5621
1.1182,0.67741
0.4641,0.31913
0.97422,0.45388
0.46837,0.22033
2.9779,3.2977
0.27967,1.0407
0.29996,0.30851
2.0701,0.88656
0.26327,0.83862
3.8527,2.1379
0.3829,0.62003
1.4412,0.44654
0.71434,2.4858
3.0996,1.7261
0.43186,1.0449
0.36307,0.34051
0.21328,0.13903
2.6948,3.3032
0.84055,0.19339
1.594,0.92084
2.8313,2.8483
0.27726,0.71284
0.29487,0.23494
0.13376,0.40242
2.9109,0.99863
2.3956,5.0865
0.57381,0.18522
2.8346,1.4703
1.9365,0.61862
4.7861,1.9894
1.0148,0.74209
0.72322,0.46536
2.8766,4.1884
4.0393,0.6363
1.3921,0.74815
1.536,1.0447
0.85633,0.62294
0.64871,0.76753
1.2505,0.85299
2.7396,2.2858
1.554,0.64331
0.67283,2.0262
0.4726,0.56948
0.34538,0.81429
1.5568,1.6503
0.87289,1.2288
0.28181,0.78343
1.2072,1.692
0.19251,0.5135
2.094,4.3063
0.25239,0.43339
0.60773,1.1328
1.3189,2.0803
0.83226,0.53301
0.2337,0.77385
0.84308,0.76033
0.52243,0.36457
0.38413,0.14188
0.046108,0.16488
0.32238,3.1454
0.38422,0.49147
5.9652,1.9529
1.8147,3.4758
7.527,4.3483
0.3237,0.39303
5.4746,2.068
1.7791,1.1309
2.9809,2.3405
3.3883,3.5753
1.2204,2.2033
0.57799,0.48768
1.2452,4.266
0.80076,0.64894
0.21788,1.5509
0.55904,0.68142
0.27623,0.43403
1.0285,0.81439
0.87357,1.629
0.74616,0.19992
0.082581,0.37048
5.5297,5.0517
0.85371,0.40554
7.5349,11.557
0.66415,1.0404
7.5613,3.2637
0.5882,0.43928
0.28481,0.64011
0.97199,0.7784
1.7159,1.0956
1.7184,2.3671
